PlayerName,Position,Age,Season,LeftClub,JoinedClub,MarketValue,Fee,Loan_Index,Injury_Index,Performance_Index,Role_In_Prev_Club_Index,Delta_Club_Rank,Transfer_Success
lucas paqueta,Attacking Midfield,23.0,22/23,lyon,west ham,35000000.0,42950000.0,0.0,0.0,62.58909218253248,76.35039090262971,-2,1
xaver schlager,Central Midfield,23.0,22/23,wolfsburg,leipzig,27000000.0,12000000.0,0.0,0.0,34.257221085753926,28.46481876332623,2,1
alexis tibidi,Attacking Midfield,17.0,22/23,stuttgart,troyes,1500000.0,2600000.0,0.0,0.0,13.632917451723127,18.19474058280029,-2,0
elvis rexhbecaj,Central Midfield,23.0,22/23,wolfsburg,augsburg,4000000.0,1700000.0,0.4174,0.0494491228070175,46.207926802980126,70.5401563610519,0,0
philipp forster,Attacking Midfield,26.0,22/23,stuttgart,vfl bochum,2500000.0,500000.0,0.0,0.0,31.410223391813048,34.488272921108745,-2,0
philippe coutinho,Attacking Midfield,29.0,22/23,barcelona,aston villa,20000000.0,20000000.0,0.2891,0.4824949066213921,47.24876517411912,59.64818763326227,-2,0
yves bissouma,Defensive Midfield,24.0,22/23,brighton,tottenham,35000000.0,29200000.0,0.0,0.0,55.709046979726594,57.55152807391615,1,1
abdelhamid sabiri,Attacking Midfield,24.0,22/23,sampdoria,fiorentina,4000000.0,2500000.0,0.0,0.0,25.58014841999481,26.35039090262971,0,0
ederson,Central Midfield,22.0,22/23,salernitana,atalanta,13000000.0,22900000.0,0.0,0.0,29.94312360939508,31.02345415778252,3,1
aaron ramsey,Central Midfield,31.0,22/23,juventus,nice,3000000.0,0.0,0.513,0.5610498245614035,44.19192325292577,48.49680170575694,-2,0
adrien tameze,Defensive Midfield,29.0,23/24,hellas verona,torino,6000000.0,2800000.0,0.0,0.0,66.8183291859665,83.33333333333334,1,1
habib keita,Central Midfield,20.0,23/24,lyon,clermont foot,650000.0,1200000.0,0.0,0.0,30.507283076010083,28.170289855072465,-4,0
ibrahim sulemana,Defensive Midfield,19.0,23/24,hellas verona,cagliari,1500000.0,4000000.0,0.0,0.0,23.34386918348516,25.37313432835821,0,0
houssem aouar,Attacking Midfield,24.0,23/24,lyon,roma,13000000.0,0.0,0.0,0.0,29.4776876935531,23.6318407960199,0,1
naby keita,Central Midfield,27.0,23/24,liverpool,werder bremen,12000000.0,0.0,0.0,0.0,17.404693928623555,10.99857853589197,-2,0
munir el haddadi,Attacking Midfield,26.0,23/24,getafe,ud las palmas,3500000.0,0.0,0.0,0.0,24.173461177521627,46.62402274342573,-2,0
nemanja matic,Defensive Midfield,33.0,23/24,roma,rennes jugend,4000000.0,2500000.0,0.0,0.0,57.134129943260405,64.65884861407251,-1,1
woo-yeong jeong,Attacking Midfield,23.0,23/24,freiburg,stuttgart,3500000.0,3800000.0,0.3084,0.1351122807017543,36.30567453615565,42.47534106471129,0,0
luca mazzitelli,Central Midfield,26.0,23/24,monza,frosinone,3000000.0,1780000.0,0.375,0.2818755775577558,62.93760688018307,53.99786780383797,0,0
luca lipani,Defensive Midfield,18.0,23/24,genoa,sassuolo,400000.0,3000000.0,0.0,0.0,30.04594468338152,35.662955065940146,1,0
yangel herrera,Central Midfield,24.0,23/24,man city,girona,5000000.0,5000000.0,0.0,0.0,28.305729227084804,34.488272921108745,-4,0
abdoulaye toure,Defensive Midfield,28.0,23/24,genoa,le havre,1300000.0,0.0,0.4107,0.5426684210526316,57.69594890596894,49.2188781367886,-1,0
abdou harroui,Central Midfield,24.0,23/24,sassuolo,frosinone,2700000.0,700000.0,0.0,0.0,26.5039560936506,33.70646766169155,-2,0
ilkay gundogan,Central Midfield,31.0,23/24,man city,barcelona,20000000.0,0.0,0.0,0.0,63.95037467545775,66.73773987206825,0,1
youssef maleh,Central Midfield,23.0,23/24,fiorentina,lecce,4500000.0,5000000.0,0.3801,0.2372421052631579,27.105141788815125,39.37455579246624,-2,0
tom krau,Central Midfield,21.0,23/24,leipzig,mainz,7000000.0,5000000.0,0.0,0.0,51.075416841924685,70.16702203269368,-2,0
tom davies,Central Midfield,24.0,23/24,everton,sheffield utd,9000000.0,0.0,0.0,0.0,22.93969288345512,27.452025586353948,-2,0
anton stach,Defensive Midfield,23.0,23/24,mainz,hoffenheim,15000000.0,12000000.0,0.0,0.0,47.59120206321217,61.69154228855722,0,1
leandro paredes,Defensive Midfield,28.0,23/24,paris sg,roma,12000000.0,5650000.0,0.0,0.0,44.1668263552183,44.88272921108743,0,0
manuel locatelli,Defensive Midfield,24.0,23/24,sassuolo,juventus,30000000.0,36400000.0,0.0597,0.4546986270022883,58.08062528803104,69.29637526652454,2,1
manu morlanes,Central Midfield,23.0,23/24,villarreal,rcd mallorca,4000000.0,2500000.0,0.0,0.0,30.62750510939581,28.358208955223883,-2,0
mahmoud dahoud,Central Midfield,26.0,23/24,dortmund,brighton,12000000.0,0.0,0.0,0.0,26.959016719456013,12.686567164179106,-2,0
kevin volland,Attacking Midfield,30.0,23/24,monaco,union berlin,8000000.0,4000000.0,0.0,0.0,20.870144281530845,26.439232409381667,-3,0
angelo stiller,Defensive Midfield,21.0,23/24,hoffenheim,stuttgart,5000000.0,5500000.0,0.0,0.0,28.70407283796576,30.88130774697939,0,1
angelo fulgini,Attacking Midfield,25.0,23/24,mainz,lens,9000000.0,7200000.0,0.0,0.0,39.31033245776988,55.81023454157784,-2,0
antonio blanco,Defensive Midfield,22.0,23/24,real madrid,alavés,5000000.0,4000000.0,0.3419,0.0,18.88910838951964,3.1805259417199725,-3,1
justin kluivert,Attacking Midfield,23.0,23/24,roma,bournemouth,14000000.0,10800000.0,0.2071,0.5324655639097745,27.394170676336724,48.34754797441366,-3,1
kevin strootman,Central Midfield,32.0,23/24,marseille,genoa,1300000.0,0.0,0.4283,0.3108571428571428,73.84963681381953,63.93034825870648,-3,0
marco asensio,Attacking Midfield,26.0,23/24,real madrid,paris sg,25000000.0,0.0,0.0,0.0,46.94015228752364,54.17555081734187,0,0
marcel sabitzer,Central Midfield,28.0,23/24,bayern munich,dortmund,20000000.0,19000000.0,0.1847,0.3008471228070175,43.30520194229662,45.61122956645345,0,1
stijn spierings,Central Midfield,26.0,23/24,toulouse,lens,6000000.0,0.0,0.0,0.0,79.03602971049845,83.38663823738453,-1,0
sergi altimira,Central Midfield,21.0,23/24,getafe,real betis,300000.0,2000000.0,0.0,0.0,31.5282195851124,32.93650793650794,0,0
jude bellingham,Attacking Midfield,19.0,23/24,dortmund,real madrid,120000000.0,127000000.0,0.0,0.0,78.01600364339382,71.46410803127222,0,1
marco brescianini,Central Midfield,22.0,23/24,ac milan,frosinone,900000.0,5200000.0,0.0,0.0,46.492538231119504,76.11940298507463,-4,0
junior dina ebimbe,Right Midfield,21.0,23/24,paris sg,frankfurt,10000000.0,6500000.0,0.0,0.0,33.84389166413299,34.665955934612654,-2,1
martin hongla,Defensive Midfield,24.0,23/24,hellas verona,granada,2800000.0,2750000.0,0.3801,0.0551157894736842,40.64029339110064,42.07700990844099,0,0
boubacar traore,Defensive Midfield,20.0,23/24,fc mtz,wolves,5000000.0,11000000.0,0.0,0.0,25.04248834005576,14.996446339729925,1,1
cristian volpato,Attacking Midfield,18.0,23/24,roma,sassuolo,3000000.0,7500000.0,0.0,0.0,12.779305159396577,8.813077469793889,-2,0
christoph baumgartner,Attacking Midfield,22.0,23/24,hoffenheim,leipzig,24000000.0,25500000.0,0.0,0.0,48.80045531298051,72.1037668798863,2,1
mateo kovacic,Central Midfield,28.0,23/24,chelsea,man city,38000000.0,29100000.0,0.0,0.0,59.98730068682191,53.1449893390192,0,0
mason mount,Attacking Midfield,23.0,23/24,chelsea,man utd,60000000.0,67700000.0,0.0,0.0,41.64231506131584,48.70291400142147,0,0
marvelous nakamba,Defensive Midfield,28.0,23/24,aston villa,luton town,4000000.0,2900000.0,0.4489,0.255,37.54957177619386,37.26012793176973,-2,0
sandro tonali,Defensive Midfield,22.0,23/24,ac milan,newcastle,50000000.0,58900000.0,0.0,0.0,68.00093047500135,75.28429282160627,-2,1
sander berge,Defensive Midfield,24.0,23/24,sheffield utd,burnley,20000000.0,13900000.0,0.0,0.0,62.711764620715925,84.32835820895524,1,1
romain faivre,Attacking Midfield,24.0,23/24,lyon,bournemouth,10000000.0,15000000.0,0.388,0.252496661007357,44.40506591360444,49.71570717839375,-3,0
juan cuadrado,Right Midfield,35.0,23/24,juventus,inter,4000000.0,0.0,0.0,0.0,46.45787994801668,61.345060412224605,0,1
ryan gravenberch,Defensive Midfield,20.0,23/24,bayern munich,liverpool,30000000.0,40000000.0,0.0,0.0,26.90613695827999,33.90191897654584,0,1
santi comesana,Central Midfield,25.0,23/24,rayo vallecano,villarreal,7500000.0,0.0,0.0,0.0,60.76810698948436,72.86780383795309,2,0
ruslan malinovskyi,Attacking Midfield,29.0,23/24,marseille,genoa,10000000.0,7700000.0,0.0,0.0,44.61777771942269,63.66382373845061,-3,0
ruslan malinovskyi,Attacking Midfield,29.0,23/24,atalanta,marseille,15000000.0,10000000.0,0.3874,0.1055723627249943,44.438526687498346,63.66382373845061,1,0
ruben loftus-cheek,Central Midfield,27.0,23/24,chelsea,ac milan,25000000.0,18900000.0,0.0,0.0,48.45212529609408,52.42664229871053,0,1
dejan kulusevski,Attacking Midfield,22.0,23/24,juventus,tottenham,50000000.0,30000000.0,0.3006,0.2916315789473683,39.55957929979487,61.69154228855722,-1,0
declan rice,Central Midfield,23.0,23/24,west ham,arsenal,90000000.0,116600000.0,0.0,0.0,84.49539522116802,86.69154228855723,2,1
cole palmer,Attacking Midfield,20.0,23/24,man city,chelsea,18000000.0,47000000.0,0.0,0.0,20.04530221823101,19.13646055437101,0,1
daniel boloca,Defensive Midfield,23.0,23/24,frosinone,sassuolo,3500000.0,6500000.0,0.0,0.0,67.76561775120285,70.22032693674485,2,1
ross barkley,Central Midfield,28.0,23/24,nice,luton town,6000000.0,0.0,0.0,0.0,34.44615852308198,42.82160625444208,-2,0
denis zakaria,Defensive Midfield,25.0,23/24,juventus,monaco,18000000.0,20000000.0,0.1136,0.258331983805668,23.153672616010954,15.422885572139307,-1,1
denis suarez,Attacking Midfield,28.0,23/24,celta vigo,villarreal,5000000.0,0.0,0.4499,0.0,32.39685327930924,31.8585643212509,1,1
riccardo saponara,Attacking Midfield,31.0,23/24,fiorentina,hellas verona,2000000.0,0.0,0.4277,0.1815508771929824,34.77042212590917,40.142333445554186,-1,0
dominik szoboszlai,Attacking Midfield,21.0,23/24,leipzig,liverpool,50000000.0,70000000.0,0.0,0.0,68.78901477932351,68.10589907604835,0,1
matteo pessina,Central Midfield,25.0,23/24,atalanta,monza,15000000.0,12000000.0,0.3602,0.3538035087719298,72.66784358437499,79.58422174840086,-3,1
roberto gagliardini,Central Midfield,28.0,23/24,inter,monza,4000000.0,0.0,0.0,0.0,31.78506509726485,30.810234541577824,-4,0
daichi kamada,Attacking Midfield,25.0,23/24,frankfurt,lazio,27000000.0,0.0,0.0,0.0,62.06213535150399,66.80881307746981,1,1
raoul bellanova,Right Midfield,22.0,23/24,cagliari,torino,5000000.0,7000000.0,0.0597,0.1058473684210526,34.04761382744285,35.662955065940146,1,1
ramon terrats,Central Midfield,21.0,23/24,girona,villarreal,4000000.0,2500000.0,0.1222,0.1819964420396786,32.12435334914312,40.12082444918266,3,1
eljif elmas,Attacking Midfield,23.0,23/24,napoli,leipzig,24000000.0,24000000.0,0.0,0.0,38.72313365657501,42.07700990844099,0,0
djibril sow,Central Midfield,25.0,23/24,frankfurt,sevilla fc,22000000.0,10000000.0,0.0,0.0,62.082380991749474,72.03269367448473,1,0
reda belahyane,Defensive Midfield,18.0,23/24,nice,hellas verona,200000.0,500000.0,0.0,0.0,20.506229233278955,4.619758351101636,-1,0
felix nmecha,Central Midfield,21.0,23/24,wolfsburg,dortmund,15000000.0,30000000.0,0.0,0.0,43.78306433477072,58.45771144278607,2,1
paul akouokou,Defensive Midfield,24.0,23/24,real betis,lyon,3500000.0,3000000.0,0.0,0.0,26.61620736248472,17.87491115849325,2,0
jefferson lerma,Defensive Midfield,27.0,23/24,bournemouth,crystal palace,20000000.0,0.0,0.0,0.0,60.94009424465568,86.31840796019902,1,0
jean n'guessan,Central Midfield,19.0,23/24,nice,fc mtz,1200000.0,430000.0,0.0,0.0,29.88735518850877,28.170289855072465,-2,0
oriol romeu,Defensive Midfield,30.0,23/24,girona,barcelona,5000000.0,3400000.0,0.0,0.0,62.81069016582594,79.63752665245204,4,0
inigo ruiz de galarreta,Central Midfield,28.0,23/24,rcd mallorca,bilbao athletic,3000000.0,0.0,0.0,0.0,54.30878454881847,66.91542288557214,1,0
james milner,Central Midfield,36.0,23/24,liverpool,brighton,1500000.0,0.0,0.0,0.0,37.33021872092042,46.83724235963043,-2,1
michel adopo,Central Midfield,21.0,23/24,torino,atalanta,500000.0,0.0,0.3084,0.0296456140350877,30.321775128891453,35.662955065940146,1,0
jakub jankto,Left Midfield,26.0,23/24,getafe,cagliari,1000000.0,540000.0,0.4107,0.4702420690902513,42.79548655144232,46.77312196780076,-1,0
fares chaibi,Attacking Midfield,20.0,23/24,toulouse,frankfurt,10000000.0,10000000.0,0.0,0.0,61.55123877174019,72.56574271499646,1,0
oier zarraga,Central Midfield,23.0,23/24,bilbao athletic,udinese,3000000.0,0.0,0.0,0.0,30.335320529981235,40.13859275053305,0,0
mitchel bakker,Left Midfield,22.0,23/24,leverkusen,atalanta,9000000.0,8800000.0,0.0,0.0,41.71593997963945,53.58919687277897,-1,0
pablo fornals,Central Midfield,26.0,23/24,west ham,real betis,17000000.0,8000000.0,0.0,0.0,42.0077334985419,56.23667377398721,0,0
granit xhaka,Defensive Midfield,29.0,23/24,arsenal,leverkusen,20000000.0,15000000.0,0.0,0.0,65.98660938236748,82.83582089552239,0,1
gonzalo villar,Central Midfield,24.0,23/24,roma,granada,2800000.0,1800000.0,0.2828,0.1040280701754386,35.46917568705493,50.19545131485431,-3,0
nicolas dominguez,Central Midfield,24.0,23/24,bologna,nott'm forest,17000000.0,6650000.0,0.0,0.0,60.313007099853294,66.11584932480456,-2,1
ivan martin,Attacking Midfield,23.0,23/24,villarreal,girona,3000000.0,2000000.0,0.4318,0.3203157894736842,32.10416538258929,47.83226723525232,-3,0
ivan ilic,Central Midfield,21.0,23/24,hellas verona,torino,19000000.0,16500000.0,0.1761,0.2185035350846596,34.751422069698016,35.662955065940146,1,1
moises caicedo,Defensive Midfield,20.0,23/24,brighton,chelsea,75000000.0,116000000.0,0.0,0.0,80.8515850442744,84.82587064676618,2,1
nikola vlasic,Attacking Midfield,24.0,23/24,west ham,torino,17000000.0,10600000.0,0.2273,0.2107736842105262,46.91640815923122,75.53304904051174,0,0
giovanni fabbian,Attacking Midfield,19.0,23/24,inter,bologna,6000000.0,5370000.0,0.3084,0.0496736842105262,39.50271303126595,79.28216062544422,-2,0
uros racic,Defensive Midfield,24.0,23/24,valencia,sassuolo,6500000.0,2500000.0,0.515,0.0,50.04509636488991,42.555081734186224,0,1
lesley ugochukwu,Defensive Midfield,18.0,23/24,rennes jugend,chelsea,9000000.0,27000000.0,0.0,0.0,40.08410823219864,46.73063255152808,1,0
ander guevara,Central Midfield,25.0,23/24,real sociedad,alavés,2500000.0,1800000.0,0.0,0.0,27.463833546603936,10.00355366027008,-1,0
wataru endo,Defensive Midfield,29.0,23/24,stuttgart,liverpool,6500000.0,20000000.0,0.0,0.0,63.2055116171062,77.07889125799575,2,1
alexis mac allister,Central Midfield,23.0,23/24,brighton,liverpool,65000000.0,42000000.0,0.0,0.0,71.23054918325145,78.96233120113718,2,1
yunus musah,Central Midfield,19.0,23/24,valencia,ac milan,18000000.0,21200000.0,0.0,0.0,41.85293495286426,65.76048329779674,2,1
alex collado,Attacking Midfield,23.0,23/24,barcelona,real betis,3000000.0,500000.0,0.0,0.0,30.04496091060677,25.17768301350391,-2,0
lovro majer,Attacking Midfield,24.0,23/24,rennes jugend,wolfsburg,20000000.0,25000000.0,0.0,0.0,49.77641773110143,58.47547974413647,-1,1
youssouf fofana,Defensive Midfield,24.0,24/25,monaco,ac milan,30000000.0,20000000.0,0.0,0.0,74.16970188024251,72.77896233120114,1,1
nathan buayi-kiala,Defensive Midfield,20.0,24/25,parma,aj auxerre,200000.0,800000.0,0.0,0.0,27.41025646458393,32.276927053046464,-1,0
yannik keitel,Defensive Midfield,23.0,24/25,freiburg,stuttgart,5000000.0,0.0,0.0,0.0,35.36153133938453,27.91400142146411,0,1
amadou onana,Defensive Midfield,21.0,24/25,everton,aston villa,50000000.0,59350000.0,0.0,0.0,52.07903435153337,61.940298507462686,0,1
warren bondo,Central Midfield,19.0,24/25,monza,ac milan,7000000.0,10000000.0,0.0,0.0,35.38901957171798,47.53020611229568,4,1
alfred duncan,Central Midfield,30.0,24/25,fiorentina,venezia,4000000.0,0.0,0.3125,0.1659508771929824,51.46985557960031,59.203980099502495,-2,0
ilkay gundogan,Central Midfield,32.0,24/25,barcelona,man city,15000000.0,0.0,0.0,0.0,83.47347352027754,81.64534470504621,0,1
adam lallana,Attacking Midfield,35.0,24/25,brighton,southampton,1000000.0,0.0,0.0,0.0,28.01597884381137,38.82373845060413,-1,0
kristijan jakic,Defensive Midfield,26.0,24/25,frankfurt,augsburg,6500000.0,5000000.0,0.0,0.0,46.55311950755551,36.08742004264393,0,1
gaetano oristanio,Attacking Midfield,20.0,24/25,inter,venezia,4000000.0,4000000.0,0.2301,0.3141655930871955,11.938942720917474,42.43070362473348,-4,0
guido rodriguez,Defensive Midfield,29.0,24/25,real betis,west ham,20000000.0,0.0,0.0,0.0,46.58303070790302,51.43923240938168,0,0
niklas dorsch,Defensive Midfield,25.0,24/25,augsburg,heidenheim,4000000.0,3500000.0,0.0,0.0,35.79411360799449,41.52452025586354,-2,0
alexis claude-maurice,Attacking Midfield,25.0,24/25,nice,augsburg,3500000.0,0.0,0.3182,0.173578947368421,23.18637195580501,25.764036958066807,0,0
morten thorsby,Central Midfield,27.0,24/25,union berlin,genoa,3000000.0,3100000.0,0.3239,0.1749168421052631,23.78693460978647,41.98649609097371,1,0
morgan sanson,Central Midfield,28.0,24/25,aston villa,nice,8000000.0,4000000.0,0.52,0.235277192982456,41.0599258068051,59.008528784648206,0,0
lucien agoume,Defensive Midfield,21.0,24/25,inter,sevilla fc,6000000.0,8000000.0,0.0,0.0,34.55510232770506,32.276927053046464,-1,0
mahmoud dahoud,Central Midfield,27.0,24/25,brighton,frankfurt,6000000.0,0.0,0.0,0.0,32.334412139703524,32.88912579957356,0,0
fabio carvalho,Attacking Midfield,20.0,24/25,liverpool,brentford,14000000.0,23400000.0,0.1954,0.0558912280701754,34.66819607936729,36.695984363894816,-4,1
tommy doyle,Central Midfield,21.0,24/25,man city,wolves,10000000.0,5000000.0,0.0,0.0,43.75924466335172,45.23809523809525,-3,0
kevin stoger,Attacking Midfield,29.0,24/25,vfl bochum,mönchengladbach,5000000.0,0.0,0.0,0.0,41.85321085104577,46.50477010551638,2,0
manu kone,Central Midfield,22.0,24/25,mönchengladbach,roma,20000000.0,18000000.0,0.0,0.0,26.981848326447416,31.828783647156577,2,1
kiernan dewsbury-hall,Central Midfield,24.0,24/25,leicester,chelsea,30000000.0,35400000.0,0.0,0.0,88.83079655870223,100.0,2,0
khephren thuram,Central Midfield,22.0,24/25,nice,juventus,35000000.0,20600000.0,0.0,0.0,52.37716196043844,58.61762615493959,2,1
oliver skipp,Defensive Midfield,22.0,24/25,tottenham,leicester,15000000.0,23500000.0,0.0,0.0,30.22412740671852,32.19616204690832,-1,0
flynn downes,Defensive Midfield,24.0,24/25,west ham,southampton,9000000.0,17850000.0,0.2898,0.0,70.8907204274852,71.85501066098082,-1,1
tim iroegbunam,Central Midfield,20.0,24/25,aston villa,everton,4000000.0,10700000.0,0.267,0.0,18.509820250567472,10.323383084577117,0,0
gaetano castrovilli,Central Midfield,26.0,24/25,fiorentina,lazio,7000000.0,0.0,0.0,0.0,16.48748373555896,9.61265103056148,1,0
giovani lo celso,Attacking Midfield,27.0,24/25,tottenham,real betis,16000000.0,5000000.0,0.0,0.0,36.16866197834607,30.52594171997157,-1,1
orel mangala,Defensive Midfield,25.0,24/25,nott'm forest,lyon,20000000.0,23400000.0,0.0,0.0,41.722670800016814,57.818052594172016,4,1
omari hutchinson,Attacking Midfield,19.0,24/25,chelsea,ipswich town,7000000.0,23500000.0,0.2727,0.0,51.96437251499402,80.09950248756219,-4,1
mikel merino,Central Midfield,27.0,24/25,real sociedad,arsenal,50000000.0,32000000.0,0.0,0.0,57.66188881342768,69.79388770433548,2,1
mikael egill ellertsson,Central Midfield,22.0,24/25,venezia,genoa,2800000.0,3500000.0,0.0,0.0,28.85226651406373,32.276927053046464,1,0
patrick osterhage,Defensive Midfield,23.0,24/25,vfl bochum,freiburg,7000000.0,4800000.0,0.0,0.0,43.53029561328978,51.68798862828715,2,1
pascal gro,Central Midfield,32.0,24/25,brighton,dortmund,8000000.0,7000000.0,0.0,0.0,100.0,83.26226012793178,2,1
pape gueye,Defensive Midfield,24.0,24/25,marseille,villarreal,6000000.0,0.0,0.1307,0.0,35.782787840546014,25.79957356076759,-1,1
teun koopmeiners,Attacking Midfield,25.0,24/25,atalanta,juventus,50000000.0,58400000.0,0.0,0.0,63.76670399090058,74.16488983653163,1,0
tanguy ndombele,Central Midfield,26.0,24/25,tottenham,nice,8000000.0,0.0,0.4048,0.2781056261343012,54.32802785632808,48.54678986022271,-1,0
manuel ugarte,Defensive Midfield,22.0,24/25,paris sg,man utd,45000000.0,50000000.0,0.0,0.0,57.015247883527294,53.87348969438524,0,1
piotr zielinski,Central Midfield,29.0,24/25,napoli,inter,22000000.0,0.0,0.0,0.0,52.57193675630198,57.32054015636106,0,1
emile smith rowe,Attacking Midfield,23.0,24/25,arsenal,fulham,22000000.0,31800000.0,0.0,0.0,25.16586017985024,17.697228144989342,-3,1
ayanda sishuba,Attacking Midfield,18.0,24/25,lens,hellas verona,500000.0,2500000.0,0.0,0.0,0.0019527454630576,6.5742714996446345,1,0
ayanda sishuba,Attacking Midfield,18.0,24/25,hellas verona,rennes jugend,2000000.0,500000.0,0.0,0.0,0.0,6.5742714996446345,2,0
